Date,Open,High,Low,Close,cash,shares,position,market_value,equity,daily_return,signal,executed_position
2024-10-23,569.5594196255329,570.0003732214365,562.8570804647936,566.355224609375,10469.637996859457,0.0,0,0.0,10469.637996859457,-0.004527816537130747,0,0
2024-10-24,568.3052337104026,568.3836400907534,564.9639018539431,567.5801391601562,10469.637996859457,0.0,0,0.0,10469.637996859457,0.0,0,0
2024-10-25,569.8044050522926,572.6950344865168,566.443456997856,567.3840942382812,10469.637996859457,0.0,0,0.0,10469.637996859457,0.0,1,0
2024-10-28,570.8529569215461,570.9803448675634,568.8344261393737,569.13818359375,0.0,18.322014590697794,1,10427.758103927927,10427.758103927927,-0.004000128079317822,1,1
2024-10-29,568.1778707648036,571.1762720247682,566.7864714367279,570.0592651367188,0.0,18.322014590697794,1,10444.634173397424,10444.634173397424,0.0016183794542703467,1,1
2024-10-30,569.588797638648,571.5779630983764,567.6290569957021,568.3345947265625,0.0,18.322014590697794,1,10413.034736978396,10413.034736978396,-0.003025422996576821,1,1
2024-10-31,563.9741674152153,564.0427655154251,556.9974954170759,557.1934814453125,0.0,18.322014590697794,1,10208.907096882716,10208.907096882716,-0.01960308836489222,0,1
2024-11-01,559.8195584319851,563.9643910438907,559.1336371976272,559.545166015625,10246.76765988661,0.0,0,0.0,10246.76765988661,0.0037085814029449438,0,0
2024-11-04,559.6823223393656,560.9757583388703,556.4585705161212,558.3399047851562,10246.76765988661,0.0,0,0.0,10246.76765988661,0.0,0,0
2024-11-05,559.251198693126,565.1304208425688,559.0356559214524,565.0912475585938,10246.76765988661,0.0,0,0.0,10246.76765988661,0.0,1,0
2024-11-06,577.3396500855225,580.0146771322202,573.6063462638446,579.142578125,0.0,17.73051369443607,1,10268.495412476324,10268.495412476324,0.002120449424726667,1,1
2024-11-07,581.1415036340469,584.6396478381987,581.0630972629532,583.6205444335938,0.0,17.73051369443607,1,10347.89205543407,10347.89205543407,0.007732061978746874,1,1
2024-11-08,584.1693242787533,587.5695056932594,584.1693242787533,586.148681640625,0.0,17.73051369443607,1,10392.717226804749,10392.717226804749,0.004331816676338418,1,1
2024-11-11,587.7360663213191,588.0888053142032,584.9826328704219,586.7072143554688,0.0,17.73051369443607,1,10402.620298754076,10402.620298754076,0.0009528857307679051,1,1
2024-11-12,586.6287204841349,587.2264269895784,582.4054820528869,584.8845825195312,0.0,17.73051369443607,1,10370.304100027073,10370.304100027073,-0.0031065441012850803,0,1
2024-11-13,585.3451316888757,587.1676761411395,582.9836705187753,585.1687622070312,10368.093998125181,0.0,0,0.0,10368.093998125181,-0.00021311833101267386,0,0
2024-11-14,585.296183408181,585.7763103260314,580.7202054727688,581.4060668945312,10368.093998125181,0.0,0,0.0,10368.093998125181,0.0,0,0
2024-11-15,577.8491633593196,578.3195418358689,572.1071369723535,573.9591064453125,10368.093998125181,0.0,0,0.0,10368.093998125181,0.0,1,0
2024-11-18,574.4195885423085,577.6237838402152,573.5573576252949,576.310791015625,0.0,18.03165122084595,1,10391.835178403591,10391.835178403591,0.0022898307328911294,1,1
2024-11-19,572.9400989259979,579.1426361014928,572.2737941658764,578.4175415039062,0.0,18.03165122084595,1,10429.823368417625,10429.823368417625,0.0036555804977527195,1,1
2024-11-20,578.4959457161364,578.897666302881,572.8616903884546,578.613525390625,0.0,18.03165122084595,1,10433.357281507842,10433.357281507842,0.0003388277025782038,1,1
2024-11-21,581.4550801704302,583.1404284379229,575.6248397212988,581.7196044921875,0.0,18.03165122084595,1,10489.365016531578,10489.365016531578,0.005368141194877385,1,1
2024-11-22,581.7098478799927,584.1497754660484,581.2101642027249,583.5226440429688,0.0,18.03165122084595,1,10521.876796848655,10521.876796848655,0.0030994993753996614,1,1
2024-11-25,587.4520080099294,588.7650010479646,583.218960080664,585.5020751953125,0.0,18.03165122084595,1,10557.569209003395,10557.569209003395,0.003392209664100143,1,1
2024-11-26,586.7463470552605,589.2254477201681,586.0310608458545,588.5591430664062,0.0,18.03165122084595,1,10612.69319061341,10612.69319061341,0.005221275893981803,1,1
2024-11-27,588.3730726347505,588.7551766837055,585.2570915650057,586.77587890625,0.0,18.03165122084595,1,10580.537993242839,10580.537993242839,-0.0030298809918496428,1,1
2024-11-29,587.5890586237147,591.2047827973582,587.3147260107087,590.4208984375,0.0,18.03165122084595,1,10646.26371412351,10646.26371412351,0.00621194507525491,1,1
2024-12-02,590.8323780737772,592.1552388895445,590.3424429138348,591.4791259765625,0.0,18.03165122084595,1,10665.34530402018,10665.34530402018,0.0017923273750355406,1,1
2024-12-03,591.2439870884159,591.9984465923378,590.2151351783115,591.7534790039062,0.0,18.03165122084595,1,10670.292342120625,10670.292342120625,0.00046384228165408103,0,1
2024-12-04,593.4389336760423,595.6730071584342,592.7726289600115,595.4280395507812,10689.98586421518,0.0,0,0.0,10689.98586421518,0.0018456403501536656,1,0
2024-12-05,595.4279293312596,596.231430112411,594.095320145877,594.4480590820312,0.0,17.93551052012778,1,10661.729417335313,10661.729417335313,-0.002643263259538564,0,1
2024-12-06,595.212525949607,596.8097196143469,594.8009970944031,595.5750732421875,10664.767749220255,0.0,0,0.0,10664.767749220255,0.00028497552001294224,1,0
2024-12-09,595.4574149257465,595.6239761392873,591.9200973185369,592.5079956054688,-1.8189894035458565e-12,17.892313887881237,1,10601.339038452403,10601.339038452401,-0.005947500429392072,1,1
2024-12-10,593.1841677805376,593.605504896008,590.0093971009587,590.6658935546875,-1.8189894035458565e-12,17.892313887881237,1,10568.379570346315,10568.379570346313,-0.003108991042220177,1,1
2024-12-11,593.5859415432025,596.1825623151827,593.3115491139272,595.2321166992188,-1.8189894035458565e-12,17.892313887881237,1,10650.079868130377,10650.079868130375,0.007730636209670516,1,1
2024-12-12,594.369747252086,594.9380289691392,592.1650390625,592.1650390625,-1.8189894035458565e-12,17.892313887881237,1,10595.202752335705,10595.202752335703,-0.005152742183548109,1,1
2024-12-13,594.1934038090473,594.9086900260288,590.6756429397628,592.0474853515625,-1.8189894035458565e-12,17.892313887881237,1,10593.099444440924,10593.099444440923,-0.00019851511518420573,1,1
2024-12-16,593.8014854078001,595.5456834945226,593.0274092921627,594.5755615234375,-1.8189894035458565e-12,17.892313887881237,1,10638.332576840585,10638.332576840583,0.004270056430311087,1,1
2024-12-17,592.0277693260103,592.9880229689915,590.7539500471205,592.125732421875,-1.8189894035458565e-12,17.892313887881237,1,10594.499465583764,10594.499465583762,-0.004120299016806883,1,1
2024-12-18,591.822113059209,594.2031909866316,574.0962907751041,574.4784545898438,-1.8189894035458565e-12,17.892313887881237,1,10278.748831346411,10278.74883134641,-0.0298032611416017,0,1
2024-12-19,579.456191269411,581.0631932062172,574.0570953688857,574.3020629882812,10357.446838362994,0.0,0,0.0,10357.446838362994,0.007656380003817631,1,0
2024-12-20,571.9777678628068,585.7224397345614,571.1321976271144,581.1998901367188,0.0,18.09003380165661,1,10513.92565809235,10513.92565809235,0.015107856421697763,0,1
2024-12-23,580.9443313472664,585.2800771480029,577.7686569320756,584.6803588867188,10498.795915687542,0.0,0,0.0,10498.795915687542,-0.001439019344136483,0,0
2024-12-24,586.0273454449668,591.2185033240278,585.4472496940897,591.1791381835938,10498.795915687542,0.0,0,0.0,10498.795915687542,0.0,1,0
2024-12-26,589.4093887705021,592.3392110668057,588.0133066034633,591.2184448242188,0.0,17.794601152352012,1,10520.496419560808,10520.496419560808,0.002066951681653384,1,1
2024-12-27,587.4823184826345,587.7183292627742,580.8164691334702,584.9949340820312,0.0,17.794601152352012,1,10409.751528136203,10409.751528136203,-0.010526584203640499,0,1
2024-12-30,577.9948115421023,581.7799853973963,574.5733451400716,578.3192138671875,10274.904523677842,0.0,0,0.0,10274.904523677842,-0.012953911925168149,1,0
2024-12-31,579.9807622286955,580.6985158642835,574.583178079053,576.2152709960938,0.0,17.698237577319517,1,10197.994761768416,10197.994761768416,-0.007485204532284739,1,1
2025-01-02,579.4695486945864,581.180251846637,570.7291685588775,574.7994995117188,0.0,17.698237577319517,1,10172.938101682752,10172.938101682752,-0.002457018332623573,1,1
2025-01-03,577.64092396713,582.6255346471705,576.5594027877501,581.9865112304688,0.0,17.698237577319517,1,10300.135542552169,10300.135542552169,0.012503510745669022,1,1
2025-01-06,586.2337670283534,589.6060270134918,583.608664526265,585.3390502929688,0.0,17.698237577319517,1,10359.469575367539,10359.469575367539,0.00576050990496646,1,1
2025-01-07,587.3643786767495,587.6888410122485,576.903513754268,578.7223510742188,0.0,17.698237577319517,1,10242.365660616437,10242.365660616437,-0.011304045433904064,1,1
2025-01-08,578.7911897402016,580.6395509433228,575.350100693004,579.56787109375,0.0,17.698237577319517,1,10257.32987479848,10257.32987479848,0.0014610115160782478,1,1
2025-01-10,576.0185903209236,576.0874192959229,568.8119506064235,570.7192993164062,0.0,17.698237577319517,1,10100.725749263087,10100.725749263087,-0.015267533310024395,1,1
2025-01-13,566.0788468496604,571.9581742427216,565.6658729466735,571.604248046875,0.0,17.698237577319517,1,10116.387782138669,10116.387782138669,0.0015505849049237685,1,1
2025-01-14,574.5241441869972,575.1533862250869,568.6152938144415,572.3906860351562,0.0,17.698237577319517,1,10130.3063484951,10130.3063484951,0.001375843498309326,1,1
2025-01-15,580.3937768602567,583.9430001285099,579.2827918470954,582.8025512695312,0.0,17.698237577319517,1,10314.578013036102,10314.578013036102,0.018190137415575514,1,1
2025-01-16,584.1691475266347,584.346110636513,580.9836915331506,581.6817626953125,0.0,17.698237577319517,1,10294.742030575633,10294.742030575633,-0.0019231016950377322,0,1
2025-01-17,586.9122299431212,589.27179809953,585.5849165977943,587.5217895507812,10376.927367313196,0.0,0,0.0,10376.927367313196,0.007983234207663559,1,0
2025-01-21,590.5596519481012,592.9094384516549,588.5933154613438,592.8995971679688,0.0,17.553786790647877,1,10407.633116947538,10407.633116947538,0.0029590406242085976,1,1
2025-01-22,595.7213992287225,597.5894432517595,595.1708273073808,596.232666015625,0.0,17.553786790647877,1,10466.141096857846,10466.141096857846,0.005621641275482148,1,1
2025-01-23,595.6033506126263,599.4868774414062,595.3280946897063,599.4868774414062,0.0,17.553786790647877,1,10523.2648303977,10523.2648303977,0.005457955612408583,0,1
2025-01-24,599.54587252364,600.4995770008244,596.5865262707722,597.73681640625,10513.77874815054,0.0,0,0.0,10513.77874815054,-0.0009014390875879963,0,0
2025-01-27,584.798310310645,589.5961762199101,584.6311885086425,589.2815551757812,10513.77874815054,0.0,0,0.0,10513.77874815054,0.0,1,0
2025-01-28,590.5104687195756,595.1805175844501,587.1971967465958,594.3448486328125,1.8189894035458565e-12,17.78676823843184,1,10571.474076337689,10571.47407633769,0.005487592003712294,0,1
2025-01-29,593.5583059073574,593.9614384934404,589.1340487911447,591.6804809570312,10546.929178518234,0.0,0,0.0,10546.929178518234,-0.002321804664346283,1,0
2025-01-30,593.7943006280343,596.389819126707,590.6087851839717,594.8560791015625,-1.8189894035458565e-12,17.74417528615967,1,10555.230537615787,10555.230537615786,0.0007870877823337175,0,1
2025-01-31,597.2746959271392,599.6933113603776,590.9332488823969,591.6903076171875,10587.55140115708,0.0,0,0.0,10587.55140115708,0.0030620708307707023,1,0
2025-02-03,582.6943020815504,590.1860392450765,580.5510025263411,587.70849609375,0.0,18.151836644609432,1,10667.98861574283,10667.98861574283,0.007597338755489735,0,1
2025-02-04,587.767535135661,592.1622687341741,587.2268045597665,591.6510620117188,10658.393889769537,0.0,0,0.0,10658.393889769537,-0.0008993940956343316,0,0
2025-02-05,590.5302880913656,594.1974870575806,588.5049635673978,594.0499877929688,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-06,595.7901616750784,596.242440705887,592.4867305159943,596.1146240234375,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-07,596.6750050236558,597.8941240756534,589.9501076619601,590.6580200195312,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-10,593.8631663388722,595.3083949100401,592.5948408497425,594.6693115234375,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-11,592.4080280097315,595.662312577201,592.2900526181724,595.12158203125,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-12,589.1144530437037,594.3743794070193,588.4360645213627,593.2044067382812,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-13,594.3055902381474,599.6737110792319,593.047165943141,599.4672241210938,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-14,599.6736338799176,600.7059485220444,598.8182823186273,599.4376831054688,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-18,600.5978525430173,601.1975708007812,598.1399318067746,601.1975708007812,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-19,599.8112758662747,602.9082197102092,599.3000091966954,602.61328125,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-20,601.2467721645895,601.3844301402796,596.8028918726411,600.1063232421875,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,0,0
2025-02-21,599.8899309928074,600.0275889538111,589.3798596850504,589.8419799804688,10658.393889769537,0.0,0,0.0,10658.393889769537,0.0,1,0
2025-02-24,591.8869345556642,592.8799440315161,586.4499856464254,587.1578979492188,0.0,17.98948897620572,1,10562.670532449594,10562.670532449594,-0.008981030191783645,0,1
2025-02-25,587.098968367302,587.8265033006376,579.6366946428752,584.2379150390625,10551.05144936855,0.0,0,0.0,10551.05144936855,-0.00110001377448532,1,0
2025-02-26,585.8995163780398,589.4881049123491,581.8980139327481,584.5328979492188,1.8189894035458565e-12,17.99030040354989,1,10515.922429864018,10515.92242986402,-0.003329433059169884,0,1
2025-02-27,586.8040113591791,587.9543615454245,574.8094053796542,575.20263671875,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0028817130832390347,0,0
2025-02-28,575.7040488167072,584.7098443771037,572.6365684069419,584.178955078125,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-03,586.1453068357338,587.2858157400013,570.1393571070072,573.9442138671875,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-04,569.9525173224438,575.5369060706639,562.6180601948478,567.1504516601562,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-05,566.9833769883293,575.0355284425119,563.4341535288585,573.2461547851562,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-06,565.7937090893346,570.4047711019521,560.523941077153,563.0703735351562,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-07,561.2907933786839,567.6715458955733,556.1094773560538,566.2262573242188,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-10,558.0364891964213,559.9536192631458,546.2384702857362,551.1444702148438,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-11,549.9843324603625,554.5265648872522,542.7285461144836,546.5628662109375,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-12,552.7076387923001,553.6318192815521,544.3703918307585,549.4631958007812,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-13,549.0896792735167,549.6992388466521,540.4279685563406,542.138671875,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,0,0
2025-03-14,546.7496145526088,554.3397037227768,542.2073825911375,553.3368530273438,10546.226301112487,0.0,0,0.0,10546.226301112487,0.0,1,0
2025-03-17,553.3172833424321,560.1208513978755,552.8846868765244,557.6039428710938,-1.8189894035458565e-12,19.04095226443713,1,10617.310058670426,10617.310058670424,0.006740207874208037,1,1
