bootstrap_return,bootstrap_max_drawdown
0.6255321193807442,-0.09571487615908647
0.593985782386903,-0.06266569371713948
0.41771923458722027,-0.05851761560386859
0.25276085656295133,-0.05384543004936615
0.4966392646443438,-0.05015413094364263
0.6654169659177758,-0.050995545945843546
0.7174483068120039,-0.0738726724469454
0.4101501348294492,-0.10448887049000177
0.6475304204467427,-0.10111140981348476
0.6423119662894763,-0.08395206989269488
0.48171896977777084,-0.08095720910976845
0.38926277447722724,-0.07128116295469511
0.506019612785932,-0.05698814133304153
0.5129851504067049,-0.04748085792420598
0.5135455056977849,-0.05358841064586273
1.0654334267697618,-0.09288397153894301
0.6677224424274419,-0.0415469394929443
0.2676511298968409,-0.06735412717833522
